PID,TrackName,CarName,EventDate,Lap,LapTime,Corr Speed kmh_Min,Corr Speed kmh_Max,Corr Speed kmh_Avg,Corr Speed kmh_Start,Corr Speed kmh_End,Corr Speed kmh_Std Dev,BRAKE _Min,BRAKE _Max,BRAKE _Avg,BRAKE _Start,BRAKE _End,BRAKE _Std Dev,Oversteer _Min,Oversteer _Max,Oversteer _Avg,Oversteer _Start,Oversteer _End,Oversteer _Std Dev,ROTY s_Min,ROTY s_Max,ROTY s_Avg,ROTY s_Start,ROTY s_End,ROTY s_Std Dev,THROTTLE _Min,THROTTLE _Max,THROTTLE _Avg,THROTTLE _Start,THROTTLE _End,THROTTLE _Std Dev,abs glat_Max,abs glat_Avg,abs glat_Start,abs glat_End,abs glat_Std Dev,abs glong_Min,abs glong_Max,abs glong_Avg,abs glong_Start,abs glong_End,abs glong_Std Dev,abs Steerangle_Min,abs Steerangle_Max,abs Steerangle_Avg,abs Steerangle_Start,abs Steerangle_End,abs Steerangle_Std Dev,lane deviation_Min,lane deviation_Max,lane deviation_Avg,lane deviation_Start,lane deviation_End,lane deviation_Std Dev,steering reversal rate per lap_Min,steering reversal rate per lap_Max,steering reversal rate per lap_Avg,steering reversal rate per lap_Start,steering reversal rate per lap_End,steering reversal rate per lap_Std Dev,steering reversal rate per sector_Min,steering reversal rate per sector_Max,steering reversal rate per sector_Avg,steering reversal rate per sector_Start,steering reversal rate per sector_End,steering reversal rate per sector_Std Dev,understeer_Min,understeer_Max,understeer_Avg,understeer_Start,understeer_End,understeer_Change,understeer_Std Dev,z,outlier,validlap,cluster_label
P118,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","19/10/2024, ",Lap 10,89.015,51.0,227.1,144.6,190.9,193.2,39.9,0.0,98.0,10.0,0.0,0.0,22.0,-10.76,10.11,-1.88,-0.54,-0.42,2.4,-59.02,48.86,4.02,3.27,3.28,17.87,0.0,100.0,64.0,100.0,100.0,44.0,2.74,0.79,0.27,0.28,0.6,0.0,1.61,0.44,0.25,0.25,0.32,-0.0,163.88,34.63,7.9,6.22,39.8,0.0,1.0,0.31,0.0,0.0,0.46,0.0,27.8,13.37,2.88,5.56,8.82,0.0,3.82,0.63,0.48,0.0,0.83,0.0,10.76,1.93,0.54,0.42,-0.12,2.32,-0.8579750348553938,0,1,Fast
P118,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","19/10/2024, ",Lap 11,89.25,59.6,227.2,144.1,193.2,192.5,39.3,0.0,100.0,11.0,0.0,0.0,25.0,-10.48,7.44,-1.94,-0.42,-0.59,2.64,-44.84,66.6,4.01,3.28,4.25,17.59,0.0,100.0,64.0,100.0,100.0,44.0,2.85,0.78,0.28,0.28,0.59,0.0,1.71,0.44,0.25,0.25,0.34,-0.0,168.24,34.66,6.22,8.55,40.87,0.0,1.0,0.31,0.0,0.0,0.46,0.0,27.85,13.33,5.56,5.57,8.55,0.0,4.28,0.57,0.0,0.17,0.87,0.0,10.48,2.0,0.42,0.59,0.17,2.55,-0.8423000400899481,0,1,Fast
P117,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","19/10/2024, ",Lap 2,88.094,67.1,223.2,145.9,191.2,192.2,36.9,0.0,100.0,12.0,0.0,0.0,27.0,-8.49,1.91,-1.67,-0.43,-0.39,1.84,-43.53,60.79,4.07,3.12,2.65,17.65,0.0,100.0,67.0,100.0,100.0,43.0,2.74,0.81,0.27,0.21,0.63,0.0,1.87,0.44,0.25,0.25,0.34,-0.0,145.66,30.83,6.27,5.38,32.94,0.0,1.0,0.32,0.0,0.0,0.47,0.0,28.53,14.06,0.0,0.0,8.67,0.0,4.18,0.59,0.0,0.18,0.83,0.0,8.49,1.68,0.43,0.39,-0.04,1.82,-0.9194076739148648,0,1,Fast
P117,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","19/10/2024, ",Lap 3,88.339,63.5,227.7,145.8,192.2,190.6,38.8,0.0,100.0,12.0,0.0,0.0,27.0,-7.62,10.47,-1.59,-0.39,-0.44,1.81,-74.97,65.31,4.04,2.65,3.01,18.34,0.0,100.0,67.0,100.0,100.0,44.0,3.52,0.81,0.21,0.24,0.63,0.0,1.9,0.44,0.25,0.2,0.34,-0.0,153.04,31.43,5.38,6.25,33.06,0.0,1.0,0.32,0.0,0.0,0.47,0.0,28.5,13.44,0.0,9.69,8.87,0.0,3.7,0.58,0.18,0.3,0.82,0.0,7.62,1.64,0.39,0.44,0.04,1.71,-0.90306565809557,0,1,Fast
P117,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","19/10/2024, ",Lap 4,86.617,63.5,226.3,148.2,190.6,192.3,37.7,0.0,100.0,12.0,0.0,0.0,28.0,-6.99,3.81,-1.68,-0.44,-0.13,1.8,-46.33,59.3,4.13,3.01,0.65,17.64,0.0,100.0,68.0,100.0,100.0,43.0,3.37,0.83,0.24,0.05,0.63,0.0,1.91,0.45,0.2,0.25,0.35,-0.0,145.97,31.03,6.25,1.73,32.26,0.0,1.0,0.31,0.0,0.0,0.46,0.0,27.07,12.7,9.69,8.66,8.24,0.0,3.83,0.57,0.3,0.18,0.81,0.0,6.99,1.69,0.44,0.13,-0.3,1.78,-1.0179266835683256,0,0,Fast
P117,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","19/10/2024, ",Lap 5,87.149,69.0,228.1,147.7,192.3,192.3,37.4,0.0,100.0,12.0,0.0,0.0,28.0,-7.78,4.82,-1.7,-0.13,-0.43,1.85,-53.23,62.11,4.12,0.65,3.19,17.74,0.0,100.0,68.0,100.0,100.0,43.0,3.18,0.83,0.05,0.27,0.63,0.0,1.96,0.44,0.25,0.24,0.34,-0.0,138.87,31.25,1.73,6.26,32.1,0.0,1.0,0.34,0.0,0.0,0.47,0.0,29.5,14.19,8.66,11.21,8.94,0.0,4.22,0.6,0.18,0.28,0.87,0.0,7.78,1.72,0.13,0.43,0.3,1.82,-0.982441163503572,0,0,Fast
P117,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","19/10/2024, ",Lap 6,103.194,0.0,227.3,127.3,192.3,192.6,52.9,0.0,100.0,10.0,0.0,0.0,25.0,-5.81,30.93,-0.43,-0.43,-0.39,4.11,-60.63,119.21,3.47,3.19,2.81,23.55,0.0,100.0,64.0,100.0,100.0,44.0,2.98,0.74,0.27,0.25,0.61,0.0,2.01,0.42,0.24,0.24,0.32,-0.0,240.0,47.4,6.26,5.7,64.86,0.0,1.0,0.27,0.0,0.0,0.44,0.0,27.88,13.98,11.21,0.0,8.28,0.0,4.07,0.7,0.28,0.23,0.93,0.0,5.81,1.1,0.43,0.39,-0.04,1.33,0.0877941173967597,0,0,Fast
P117,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","19/10/2024, ",Lap 7,88.394,67.5,226.7,145.7,192.6,192.5,37.6,0.0,100.0,11.0,0.0,0.0,25.0,-6.38,22.32,-1.05,-0.39,-0.74,3.07,-47.6,57.21,4.05,2.81,5.58,18.01,0.0,100.0,67.0,100.0,100.0,43.0,2.84,0.81,0.25,0.44,0.62,0.0,1.94,0.43,0.24,0.25,0.34,-0.0,200.68,30.34,5.7,10.87,31.98,0.0,1.0,0.33,0.0,0.0,0.47,0.0,28.88,14.21,0.0,2.89,8.85,0.0,4.15,0.64,0.23,0.28,0.8,0.0,6.38,1.46,0.39,0.74,0.35,1.56,-0.8993970422994014,0,1,Fast
P117,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","19/10/2024, ",Lap 8,87.174,67.2,226.9,147.3,192.5,193.2,37.4,0.0,100.0,11.0,0.0,0.0,26.0,-7.77,3.27,-1.65,-0.74,-0.26,1.81,-64.29,58.16,4.09,5.58,1.52,17.74,0.0,100.0,68.0,100.0,100.0,44.0,3.23,0.82,0.44,0.09,0.64,0.0,1.88,0.44,0.25,0.25,0.34,-0.0,139.58,30.62,10.87,3.22,31.84,0.0,1.0,0.31,0.0,0.0,0.46,0.0,26.83,13.08,2.89,17.71,8.29,0.0,3.45,0.58,0.28,0.23,0.8,0.0,7.77,1.66,0.74,0.26,-0.48,1.79,-0.9807736108689498,0,1,Fast
P117,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","19/10/2024, ",Lap 9,88.664,55.2,228.2,145.1,193.2,190.9,38.4,0.0,100.0,12.0,0.0,0.0,27.0,-8.38,16.04,-1.6,-0.26,-0.46,1.91,-69.12,63.37,4.04,1.52,2.84,18.22,0.0,100.0,66.0,100.0,100.0,45.0,2.99,0.81,0.09,0.22,0.62,0.0,1.84,0.44,0.25,0.26,0.34,-0.0,173.42,31.61,3.22,6.39,33.16,0.0,1.0,0.32,0.0,0.0,0.47,0.0,28.28,13.59,17.71,23.19,9.06,0.0,3.87,0.62,0.23,0.0,0.82,0.0,8.38,1.67,0.26,0.46,0.2,1.7,-0.8813874738454852,0,1,Fast
P117,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","19/10/2024, ",Lap 10,86.707,65.2,227.0,148.0,190.9,191.7,37.6,0.0,100.0,12.0,0.0,0.0,27.0,-7.49,3.47,-1.68,-0.46,-0.27,1.83,-58.6,62.25,4.12,2.84,1.77,17.81,0.0,100.0,69.0,100.0,100.0,43.0,3.14,0.84,0.22,0.14,0.63,0.0,1.85,0.43,0.26,0.26,0.33,-0.0,144.38,31.27,6.39,3.59,31.97,0.0,1.0,0.31,0.0,0.0,0.46,0.0,27.07,12.88,23.19,0.0,8.46,0.0,4.03,0.54,0.0,0.0,0.82,0.0,7.49,1.71,0.46,0.27,-0.18,1.8,-1.0119234940836876,0,1,Fast
P117,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","19/10/2024, ",Lap 11,86.89,67.4,226.5,147.8,191.7,192.1,37.2,0.0,100.0,12.0,0.0,0.0,26.0,-7.53,4.1,-1.79,-0.27,-0.22,1.87,-52.54,58.18,4.12,1.77,1.61,17.64,0.0,100.0,68.0,100.0,100.0,44.0,2.96,0.84,0.14,0.14,0.62,0.0,1.92,0.44,0.26,0.25,0.33,-0.0,142.82,32.29,3.59,3.13,32.24,0.0,1.0,0.32,0.0,0.0,0.47,0.0,27.67,13.38,0.0,0.0,8.52,0.0,4.0,0.56,0.0,0.28,0.83,0.0,7.53,1.8,0.27,0.22,-0.05,1.85,-0.9997170087982548,0,1,Fast
P117,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","19/10/2024, ",Lap 12,86.8,66.4,227.4,148.1,192.1,191.9,37.9,0.0,100.0,11.0,0.0,0.0,25.0,-7.49,14.82,-1.53,-0.22,-0.31,2.13,-53.8,60.63,4.12,1.61,1.86,17.63,0.0,100.0,69.0,100.0,100.0,43.0,3.27,0.84,0.14,0.12,0.62,0.0,2.81,0.43,0.25,0.25,0.34,-0.0,144.89,30.43,3.13,4.05,29.71,0.0,1.0,0.33,0.0,0.0,0.47,0.0,28.55,13.84,0.0,0.0,8.77,0.0,3.95,0.63,0.28,0.3,0.81,0.0,7.49,1.66,0.22,0.31,0.09,1.73,-1.0057201982828938,0,1,Fast
P116,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","19/10/2024, ",Lap 2,113.184,0.0,229.1,114.8,192.3,192.7,54.7,0.0,100.0,12.0,0.0,0.0,26.0,-7.86,22.65,-0.97,-0.84,-0.39,2.84,-111.64,99.82,3.18,6.29,2.81,23.12,0.0,100.0,64.0,100.0,100.0,39.0,2.79,0.63,0.39,0.3,0.53,0.0,1.78,0.44,0.26,0.26,0.32,-0.0,205.76,44.53,11.92,5.99,51.74,0.0,1.0,0.24,0.0,0.0,0.43,0.0,27.57,14.78,9.36,0.0,7.66,0.0,4.32,0.58,0.0,0.12,0.88,0.0,7.86,1.24,0.84,0.39,-0.46,1.67,0.7541481501916683,0,1,Slow
P116,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","19/10/2024, ",Lap 3,94.032,53.1,228.2,137.2,192.7,188.4,40.0,0.0,100.0,15.0,0.0,0.0,30.0,-7.66,21.59,-1.09,-0.39,-0.68,2.73,-58.75,72.88,3.83,2.81,4.72,17.67,0.0,100.0,69.0,100.0,100.0,40.0,4.48,0.71,0.3,0.39,0.56,0.0,1.98,0.45,0.26,0.26,0.37,-0.0,212.27,30.52,5.99,10.4,36.44,0.0,1.0,0.27,0.0,0.0,0.44,0.0,24.98,12.2,0.0,11.99,7.54,0.0,4.22,0.57,0.12,0.0,0.86,0.0,7.66,1.4,0.39,0.68,0.29,1.69,-0.5233305721394724,0,1,Fast
P116,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","19/10/2024, ",Lap 4,95.389,38.8,228.6,136.3,188.4,192.4,43.8,0.0,100.0,15.0,0.0,0.0,30.0,-8.25,1.03,-1.2,-0.68,-0.83,1.38,-50.72,45.36,3.75,4.72,6.23,16.49,0.0,100.0,68.0,100.0,100.0,39.0,2.74,0.69,0.39,0.46,0.49,0.0,1.86,0.47,0.26,0.25,0.35,-0.0,166.55,30.01,10.4,12.49,34.78,0.0,1.0,0.2,0.0,0.0,0.4,0.0,19.1,9.38,11.99,2.67,5.63,0.0,2.55,0.44,0.0,0.0,0.69,0.0,8.25,1.22,0.68,0.83,0.15,1.37,-0.4328158151321961,0,0,Fast
P116,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","19/10/2024, ",Lap 5,93.447,42.3,229.0,138.5,192.4,181.4,43.0,0.0,100.0,14.0,0.0,0.0,29.0,-4.85,2.58,-1.2,-0.83,-0.24,1.18,-51.55,47.21,3.82,6.23,1.19,16.85,0.0,100.0,69.0,100.0,100.0,40.0,2.42,0.75,0.46,0.05,0.53,0.0,1.8,0.45,0.25,0.27,0.35,-0.0,140.48,28.13,12.49,2.83,28.52,0.0,1.0,0.24,0.0,0.0,0.43,0.0,22.67,11.66,2.67,7.25,7.3,0.0,3.17,0.47,0.0,0.0,0.76,0.0,4.85,1.22,0.83,0.24,-0.6,1.16,-0.5623513037896244,0,0,Fast
P116,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","19/10/2024, ",Lap 6,90.727,64.6,222.8,141.4,181.4,190.8,37.0,0.0,100.0,14.0,0.0,0.0,29.0,-7.45,1.72,-1.4,-0.24,-0.46,1.55,-41.17,44.75,3.95,1.19,2.79,16.85,0.0,100.0,72.0,100.0,100.0,37.0,2.57,0.75,0.05,0.22,0.54,0.0,1.87,0.45,0.27,0.27,0.35,-0.0,121.23,27.93,2.83,6.0,29.87,0.0,1.0,0.26,0.0,0.0,0.44,0.0,23.2,11.49,7.25,16.24,7.02,0.0,4.17,0.45,0.0,0.25,0.74,0.0,7.45,1.41,0.24,0.46,0.22,1.54,-0.7437810304364864,0,0,Fast
P116,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","19/10/2024, ",Lap 7,92.272,45.4,227.5,139.7,190.8,189.1,39.8,0.0,100.0,14.0,0.0,0.0,29.0,-6.93,1.45,-1.37,-0.46,-0.23,1.47,-53.92,44.84,3.89,2.79,0.77,17.1,0.0,100.0,70.0,100.0,100.0,38.0,2.6,0.75,0.22,0.06,0.54,0.0,1.72,0.44,0.27,0.27,0.35,-0.0,116.35,29.02,6.0,2.58,29.9,0.0,1.0,0.25,0.0,0.0,0.44,0.0,23.45,11.51,16.24,8.91,7.34,0.0,3.72,0.52,0.25,0.0,0.72,0.0,6.93,1.39,0.46,0.23,-0.22,1.45,-0.6407262776168532,0,1,Fast
P116,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","19/10/2024, ",Lap 8,90.333,70.3,225.9,142.4,189.1,191.5,36.8,0.0,100.0,12.0,0.0,0.0,25.0,-9.08,2.5,-1.51,-0.23,-0.3,1.84,-39.55,49.4,3.96,0.77,2.73,17.3,0.0,100.0,70.0,100.0,100.0,38.0,2.98,0.77,0.06,0.15,0.56,0.0,1.82,0.41,0.27,0.27,0.35,-0.0,138.26,29.3,2.58,3.91,32.48,0.0,1.0,0.26,0.0,0.0,0.44,0.0,23.4,11.85,8.91,9.36,7.09,0.0,4.08,0.45,0.0,0.0,0.73,0.0,9.08,1.54,0.23,0.3,0.07,1.81,-0.7700616599581278,0,1,Fast
P116,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","19/10/2024, ",Lap 9,104.17,0.0,228.0,125.1,191.5,190.7,51.3,0.0,100.0,13.0,0.0,0.0,28.0,-7.39,26.18,-0.82,-0.3,-0.53,3.12,-57.21,94.76,6.82,2.73,3.53,19.95,0.0,100.0,69.0,100.0,100.0,38.0,2.28,0.7,0.15,0.25,0.53,0.0,1.89,0.42,0.27,0.26,0.35,-0.0,240.0,43.95,3.91,7.2,57.27,0.0,1.0,0.27,0.0,0.0,0.44,0.0,27.78,14.5,9.36,5.56,7.99,0.0,4.07,0.62,0.0,0.73,0.76,0.0,7.39,1.26,0.3,0.53,0.23,1.59,0.1528953722523984,0,1,Slow
P116,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","19/10/2024, ",Lap 10,110.49,0.0,226.6,118.4,190.7,190.3,57.3,0.0,100.0,15.0,0.0,0.0,29.0,-7.42,20.06,-0.84,-0.53,-0.11,2.64,-66.66,68.83,3.24,3.53,1.0,17.95,0.0,100.0,65.0,100.0,100.0,41.0,4.02,0.65,0.25,0.03,0.56,0.0,18.79,0.45,0.26,0.27,0.52,-0.0,217.71,37.72,7.2,1.23,44.4,0.0,1.0,0.22,0.0,0.0,0.42,0.0,24.7,12.11,5.56,19.76,6.86,0.0,4.17,0.5,0.73,0.07,0.7,0.0,7.42,1.12,0.53,0.11,-0.42,1.42,0.5744526782848128,0,1,Slow
P116,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","19/10/2024, ",Lap 11,92.35,55.4,226.2,139.1,190.3,189.5,38.0,0.0,100.0,13.0,0.0,0.0,27.0,-4.94,4.55,-1.2,-0.11,-0.47,1.25,-69.43,52.1,3.89,1.0,2.53,16.9,0.0,100.0,68.0,100.0,100.0,39.0,2.66,0.73,0.03,0.19,0.54,0.0,2.07,0.43,0.27,0.26,0.35,-0.0,106.42,26.03,1.23,6.11,25.61,0.0,1.0,0.24,0.0,0.0,0.43,0.0,22.15,11.69,19.76,17.72,6.53,0.0,3.62,0.47,0.07,0.2,0.65,0.0,4.94,1.24,0.11,0.47,0.37,1.18,-0.6355235133968337,0,1,Fast
P115,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","19/10/2024, ",Lap 2,90.332,63.0,222.9,142.4,191.8,192.5,39.0,0.0,100.0,12.0,0.0,0.0,29.0,-6.82,6.42,-1.36,-0.67,-0.68,1.49,-36.93,48.17,3.96,4.47,3.62,17.06,0.0,100.0,66.0,100.0,100.0,42.0,3.03,0.75,0.41,0.35,0.55,0.0,1.89,0.43,0.25,0.25,0.37,-0.0,129.13,28.11,10.04,9.87,30.05,0.0,1.0,0.24,0.0,0.0,0.43,0.0,22.07,10.29,0.0,15.89,6.71,0.0,3.98,0.39,0.03,0.0,0.7,0.0,6.82,1.38,0.67,0.68,0.01,1.45,-0.770128362063513,0,1,Fast
P115,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","19/10/2024, ",Lap 3,94.914,23.2,226.9,136.5,192.5,191.8,44.9,0.0,100.0,12.0,0.0,0.0,29.0,-8.21,2.42,-1.33,-0.68,-0.5,1.52,-40.04,57.92,3.79,3.62,3.49,16.35,0.0,100.0,63.0,100.0,100.0,42.0,2.93,0.7,0.35,0.31,0.56,0.0,1.82,0.43,0.25,0.26,0.37,-0.0,127.17,30.07,9.87,7.42,31.52,0.0,1.0,0.25,0.0,0.0,0.43,0.0,23.28,11.33,15.89,20.49,7.03,0.0,4.0,0.42,0.0,0.0,0.72,0.0,8.21,1.34,0.68,0.5,-0.18,1.51,-0.4644993151900117,0,1,Fast
P115,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","19/10/2024, ",Lap 4,91.194,60.1,228.9,141.5,191.8,185.6,40.8,0.0,100.0,14.0,0.0,0.0,32.0,-5.94,3.28,-1.37,-0.5,-0.57,1.38,-40.54,54.81,3.94,3.49,4.11,16.93,0.0,100.0,66.0,100.0,100.0,42.0,3.0,0.74,0.31,0.45,0.55,0.0,1.87,0.45,0.26,0.26,0.38,-0.0,118.18,28.27,7.42,8.88,29.03,0.0,1.0,0.25,0.0,0.0,0.44,0.0,23.23,11.94,20.49,5.58,6.99,0.0,3.82,0.47,0.0,0.28,0.7,0.0,5.94,1.39,0.5,0.57,0.07,1.37,-0.7126311472217495,0,0,Fast
P115,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","19/10/2024, ",Lap 5,99.087,0.0,227.3,130.4,185.6,192.7,50.6,0.0,100.0,14.0,0.0,0.0,32.0,-5.75,23.21,-1.03,-0.57,-0.46,1.84,-101.31,104.25,3.6,4.11,3.27,20.82,0.0,100.0,65.0,100.0,100.0,43.0,2.76,0.64,0.45,0.32,0.54,0.0,2.52,0.45,0.26,0.25,0.38,-0.0,190.14,33.23,8.88,7.03,41.86,0.0,1.0,0.21,0.0,0.0,0.41,0.0,20.9,10.51,5.58,0.0,6.04,0.0,4.27,0.38,0.28,0.13,0.7,0.0,5.75,1.14,0.57,0.46,-0.11,1.27,-0.1861514294189249,0,0,Fast
P115,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","19/10/2024, ",Lap 6,90.832,64.1,230.4,142.0,192.7,193.9,40.4,0.0,100.0,12.0,0.0,0.0,30.0,-6.22,12.46,-1.38,-0.46,-0.68,1.7,-47.97,63.1,3.96,3.27,4.9,17.55,0.0,100.0,65.0,100.0,100.0,42.0,2.79,0.76,0.32,0.4,0.56,0.0,1.98,0.44,0.25,0.25,0.38,-0.0,123.3,29.41,7.03,9.85,30.15,0.0,1.0,0.28,0.0,0.0,0.45,0.0,25.6,13.09,0.0,2.56,7.75,0.0,3.9,0.58,0.13,0.0,0.8,0.0,6.22,1.45,0.46,0.68,0.22,1.47,-0.7367773093710751,0,0,Fast
P115,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","19/10/2024, ",Lap 7,89.675,58.1,227.3,143.0,193.9,189.1,40.1,0.0,100.0,12.0,0.0,0.0,29.0,-6.33,1.86,-1.38,-0.68,-0.74,1.42,-51.24,46.36,3.99,4.9,4.92,17.16,0.0,100.0,66.0,100.0,100.0,43.0,3.25,0.77,0.4,0.37,0.58,0.0,1.83,0.44,0.25,0.23,0.37,-0.0,116.07,28.1,9.85,10.49,28.48,0.0,1.0,0.24,0.0,0.0,0.43,0.0,21.92,11.36,2.56,13.15,6.44,0.0,4.08,0.47,0.0,0.12,0.7,0.0,6.33,1.39,0.68,0.74,0.06,1.41,-0.8139516453013761,0,1,Fast
P115,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","19/10/2024, ",Lap 8,89.43,63.6,227.3,143.2,189.1,192.4,38.6,0.0,100.0,12.0,0.0,0.0,29.0,-6.91,3.18,-1.55,-0.74,-0.95,1.67,-43.44,54.05,4.0,4.92,5.17,17.36,0.0,100.0,66.0,100.0,100.0,42.0,3.43,0.77,0.37,0.38,0.59,0.0,1.85,0.44,0.23,0.25,0.37,-0.0,135.44,30.01,10.49,13.14,30.86,0.0,1.0,0.29,0.0,0.0,0.46,0.0,26.33,12.91,13.15,21.07,8.11,0.0,4.17,0.53,0.12,0.0,0.78,0.0,6.91,1.56,0.74,0.95,0.21,1.64,-0.83029366112067,0,1,Fast
P115,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","19/10/2024, ",Lap 9,89.07,62.9,229.6,144.1,192.4,193.1,39.3,0.0,100.0,13.0,0.0,0.0,30.0,-5.99,1.61,-1.45,-0.95,-0.67,1.58,-43.78,63.98,4.0,5.17,4.78,17.28,0.0,100.0,67.0,100.0,100.0,43.0,2.86,0.76,0.38,0.31,0.57,0.0,1.88,0.45,0.25,0.24,0.38,-0.0,135.81,28.72,13.14,9.2,30.95,0.0,1.0,0.26,0.0,0.0,0.44,0.0,22.73,11.85,21.07,13.64,6.86,0.0,3.75,0.43,0.0,0.0,0.68,0.0,5.99,1.46,0.95,0.67,-0.28,1.56,-0.8543064190592262,0,1,Fast
P115,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","19/10/2024, ",Lap 10,87.97,61.3,229.9,145.9,193.1,193.1,39.0,0.0,100.0,13.0,0.0,0.0,31.0,-7.53,2.42,-1.63,-0.67,-0.4,1.81,-43.89,54.8,4.1,4.78,2.92,17.27,0.0,100.0,68.0,100.0,100.0,42.0,3.04,0.78,0.31,0.27,0.58,0.0,1.83,0.46,0.24,0.25,0.38,-0.0,124.57,30.72,9.2,5.97,32.45,0.0,1.0,0.28,0.0,0.0,0.45,0.0,24.57,12.81,13.64,9.83,7.63,0.0,4.18,0.52,0.0,0.0,0.78,0.0,7.53,1.64,0.67,0.4,-0.28,1.8,-0.9276787349825892,0,1,Fast
P115,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","19/10/2024, ",Lap 11,94.42,27.6,230.1,136.5,193.1,193.0,46.4,0.0,100.0,13.0,0.0,0.0,30.0,-7.16,25.63,-1.17,-0.4,-0.67,2.52,-57.91,63.27,3.78,2.92,4.69,18.06,0.0,100.0,66.0,100.0,100.0,42.0,3.25,0.73,0.27,0.38,0.57,0.0,1.85,0.46,0.25,0.23,0.38,-0.0,190.58,33.35,5.97,9.88,37.37,0.0,1.0,0.26,0.0,0.0,0.44,0.0,24.42,11.61,9.83,0.0,7.68,0.0,3.43,0.54,0.0,0.0,0.76,0.0,7.16,1.38,0.4,0.67,0.27,1.58,-0.4974501552501403,0,1,Fast
P114,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","19/10/2024, ",Lap 2,96.589,36.6,214.7,132.9,191.7,192.5,42.5,0.0,100.0,12.0,0.0,0.0,27.0,-6.47,5.81,-1.14,-0.65,-0.63,1.51,-36.25,41.19,3.72,4.4,4.28,16.47,0.0,100.0,59.0,100.0,100.0,43.0,2.1,0.67,0.39,0.33,0.53,0.0,1.68,0.44,0.25,0.24,0.35,-0.0,139.27,30.04,9.56,8.95,33.09,0.0,1.0,0.2,0.0,0.0,0.4,0.0,19.43,10.56,11.93,6.22,5.87,0.0,3.92,0.41,0.0,0.0,0.68,0.0,6.47,1.19,0.65,0.63,-0.02,1.44,-0.3527732886703449,0,1,Fast
P114,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","19/10/2024, ",Lap 3,101.912,19.3,214.7,126.8,192.5,192.3,47.0,0.0,100.0,14.0,0.0,0.0,30.0,-8.38,15.41,-0.85,-0.63,-0.69,2.74,-67.36,44.4,3.52,4.28,4.29,19.11,0.0,100.0,61.0,100.0,100.0,43.0,2.27,0.67,0.33,0.36,0.55,0.0,2.27,0.46,0.24,0.24,0.35,-0.0,166.83,36.48,8.95,9.96,41.36,0.0,1.0,0.25,0.0,0.0,0.43,0.0,25.4,13.47,6.22,15.24,7.81,0.0,4.07,0.66,0.0,0.0,0.88,0.0,8.38,1.23,0.63,0.69,0.06,1.68,0.0022820182933492,0,1,Fast
P114,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","19/10/2024, ",Lap 4,105.052,0.0,214.3,123.0,192.3,192.9,52.7,0.0,100.0,13.0,0.0,0.0,29.0,-5.89,10.74,-0.98,-0.69,-0.72,1.45,-68.6,47.17,3.43,4.29,4.98,15.89,0.0,100.0,59.0,100.0,100.0,42.0,2.27,0.59,0.36,0.42,0.51,-0.0,1.9,0.47,0.24,0.22,0.36,-0.0,186.68,31.01,9.96,10.62,35.49,0.0,1.0,0.19,0.0,0.0,0.39,0.0,20.15,10.68,15.24,9.67,5.7,0.0,4.02,0.44,0.0,0.0,0.67,0.0,5.89,1.06,0.69,0.72,0.03,1.25,0.2117266292018591,0,0,Slow
